checkpoint,double_formula_seconds,microbatch_count,microbatch_size,peak_memory_bytes_for_checkpoint_m,raw_formula_seconds,repetition,seed,shared_gradient_seconds,total_sample_budget,u_formula_seconds
step-000000,0.00034087151288986206,4,1,1809892864,0.00016881711781024933,30,41264,0.19966626539826393,4,0.00026006530970335007
step-000000,0.00034054648131132126,4,1,1809892864,0.00016845762729644775,31,41265,0.1991531103849411,4,0.0002584801986813545
step-000000,0.0003392556682229042,4,1,1809892864,0.00016988441348075867,32,41266,0.19789880234748125,4,0.0002559321001172066
step-000000,0.0003410046920180321,4,1,1809892864,0.00016906019300222397,33,41267,0.19969015382230282,4,0.0002605235204100609
step-000000,0.0003394177183508873,4,1,1809892864,0.000171000137925148,34,41268,0.19923535455018282,4,0.00025675445795059204
step-000000,0.00033940188586711884,4,1,1809892864,0.00017010513693094254,35,41269,0.1975802406668663,4,0.00025883037596940994
step-000000,0.00033457204699516296,4,1,1809892864,0.00017388910055160522,36,41270,0.19796312507241964,4,0.0002625873312354088
step-000000,0.00033834856003522873,4,1,1809892864,0.000170120969414711,37,41271,0.19799953792244196,4,0.0002555530518293381
step-000000,0.00033794622868299484,4,1,1809892864,0.00016821641474962234,38,41272,0.19775970745831728,4,0.0002569146454334259
step-000000,0.00033751316368579865,4,1,1809892864,0.00016829557716846466,39,41273,0.19790323451161385,4,0.00025819893926382065
step-000000,0.0003363024443387985,4,1,1809892864,0.00017220620065927505,40,41274,0.19758159201592207,4,0.00025962479412555695
step-000000,0.0003386726602911949,4,1,1809892864,0.000171697698533535,41,41275,0.19937092438340187,4,0.0002581775188446045
step-000000,0.00033906009048223495,4,1,1809892864,0.0001701153814792633,42,41276,0.19788502994924784,4,0.0002601929008960724
step-000000,0.00033944472670555115,4,1,1809892864,0.0001701265573501587,43,41277,0.19800975173711777,4,0.00025996938347816467
step-000000,0.0003382144495844841,4,1,1809892864,0.00016844458878040314,44,41278,0.19923307560384274,4,0.000261145643889904
step-000000,0.0003398498520255089,4,1,1809892864,0.00016821827739477158,45,41279,0.19655310548841953,4,0.00026208069175481796
step-000000,0.00033861957490444183,4,1,1809892864,0.00017124135047197342,46,41280,0.19785077311098576,4,0.00026075541973114014
step-000000,0.0003390442579984665,4,1,1809892864,0.0001711621880531311,47,41281,0.19955877121537924,4,0.00025903619825839996
step-000000,0.0003384063020348549,4,1,1809892864,0.0001690983772277832,48,41282,0.20137432217597961,4,0.0002592187374830246
step-000000,0.0003388402983546257,4,1,1809892864,0.0001704460009932518,49,41283,0.20092173479497433,4,0.0002600960433483124
step-000000,0.00033852551132440567,4,1,1809892864,0.00017138011753559113,50,41284,0.19944148138165474,4,0.0002569379284977913
step-000000,0.0003376370295882225,4,1,1809892864,0.00017074774950742722,51,41285,0.1995544172823429,4,0.00025789905339479446
step-000000,0.00033571477979421616,4,1,1809892864,0.0001682918518781662,52,41286,0.19959168136119843,4,0.00026132073253393173
