task,route,estimator,score_type,balance,fraction,metric,seed,comparison,left_mean,high_mean,gap,left_mask_n,high_mask_n,direction
sst2,direct,u_statistic,signed,global,0.2,ece,2027,low_minus_high,0.10498688339845064,0.009174317121505737,-0.0958125662769449,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.2,ece,2027,random_minus_high,0.06828426479887081,0.009174317121505737,-0.05910994767736508,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.2,nll,1234,low_minus_high,0.5460004300699322,0.6931471824645996,0.14714675239466746,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.2,nll,1234,random_minus_high,0.45111138358575487,0.6931471824645996,0.24203579887884474,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.2,nll,1337,low_minus_high,0.5598456167846645,0.6931471824645996,0.13330156567993512,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.2,nll,1337,random_minus_high,0.4467644249080518,0.6931471824645996,0.24638275755654782,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.2,nll,2027,low_minus_high,0.5261477079550061,0.6931471824645996,0.16699947450959352,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.2,nll,2027,random_minus_high,0.4341679604706961,0.6931471824645996,0.2589792219939035,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.3,accuracy,1234,low_minus_high,0.819954128440367,0.4908256880733945,0.3291284403669725,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.3,accuracy,1234,random_minus_high,0.8163417431192661,0.4908256880733945,0.3255160550458716,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.3,accuracy,1337,low_minus_high,0.8073394495412844,0.4908256880733945,0.31651376146788995,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.3,accuracy,1337,random_minus_high,0.8080848623853211,0.4908256880733945,0.3172591743119266,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.3,accuracy,2027,low_minus_high,0.8165137614678899,0.4908256880733945,0.3256880733944954,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.3,accuracy,2027,random_minus_high,0.7944954128440367,0.4908256880733945,0.3036697247706422,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.3,ece,1234,low_minus_high,0.11199829093002972,0.009174317121505737,-0.10282397380852398,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.3,ece,1234,random_minus_high,0.04645816612309006,0.009174317121505737,-0.037283849001584324,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.3,ece,1337,low_minus_high,0.1211843496811118,0.009174317121505737,-0.11201003255960607,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.3,ece,1337,random_minus_high,0.03515227613918879,0.009174317121505737,-0.02597795901768305,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.3,ece,2027,low_minus_high,0.10602017294019594,0.009174317121505737,-0.09684585581869021,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.3,ece,2027,random_minus_high,0.04851886118676883,0.009174317121505737,-0.039344544065263096,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.3,nll,1234,low_minus_high,0.5462339759693233,0.6931471824645996,0.14691320649527628,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.3,nll,1234,random_minus_high,0.4235696489521123,0.6931471824645996,0.2695775335124873,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.3,nll,1337,low_minus_high,0.559247320671694,0.6931471824645996,0.13389986179290558,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.3,nll,1337,random_minus_high,0.4236395499985153,0.6931471824645996,0.26950763246608433,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.3,nll,2027,low_minus_high,0.52529318001839,0.6931471824645996,0.16785400244620963,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,global,0.3,nll,2027,random_minus_high,0.4387210009841744,0.6931471824645996,0.25442618148042523,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.0,accuracy,1234,low_minus_high,0.819954128440367,0.819954128440367,0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.0,accuracy,1234,random_minus_high,0.8199541284403671,0.819954128440367,1.1102230246251565e-16,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.0,accuracy,1337,low_minus_high,0.8073394495412844,0.8073394495412844,0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.0,accuracy,1337,random_minus_high,0.8073394495412846,0.8073394495412844,1.1102230246251565e-16,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.0,accuracy,2027,low_minus_high,0.8165137614678899,0.8165137614678899,0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.0,accuracy,2027,random_minus_high,0.8165137614678899,0.8165137614678899,0.0,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.0,ece,1234,low_minus_high,0.11188451638995184,0.11188451638995184,-0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.0,ece,1234,random_minus_high,0.11188451638995185,0.11188451638995184,-1.3877787807814457e-17,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.0,ece,1337,low_minus_high,0.1212729958458999,0.1212729958458999,-0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.0,ece,1337,random_minus_high,0.12127299584589987,0.1212729958458999,2.7755575615628914e-17,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.0,ece,2027,low_minus_high,0.10554803269136448,0.10554803269136448,-0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.0,ece,2027,random_minus_high,0.10554803269136448,0.10554803269136448,-0.0,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.0,nll,1234,low_minus_high,0.5458835959434509,0.5458835959434509,-0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.0,nll,1234,random_minus_high,0.5458835959434509,0.5458835959434509,-0.0,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.0,nll,1337,low_minus_high,0.5593566448863493,0.5593566448863493,-0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.0,nll,1337,random_minus_high,0.5593566448863494,0.5593566448863493,-1.1102230246251565e-16,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.0,nll,2027,low_minus_high,0.5261339113936512,0.5261339113936512,-0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.0,nll,2027,random_minus_high,0.5261339113936513,0.5261339113936512,-1.1102230246251565e-16,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.001,accuracy,1234,low_minus_high,0.819954128440367,0.4908256880733945,0.3291284403669725,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.001,accuracy,1234,random_minus_high,0.8202408256880733,0.4908256880733945,0.32941513761467883,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.001,accuracy,1337,low_minus_high,0.8073394495412844,0.4908256880733945,0.31651376146788995,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.001,accuracy,1337,random_minus_high,0.8076834862385323,0.4908256880733945,0.31685779816513776,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.001,accuracy,2027,low_minus_high,0.8188073394495413,0.4908256880733945,0.3279816513761468,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.001,accuracy,2027,random_minus_high,0.8173165137614677,0.4908256880733945,0.32649082568807325,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.001,ece,1234,low_minus_high,0.1086585746071283,0.009174317121505737,-0.09948425748562256,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.001,ece,1234,random_minus_high,0.11203546753443017,0.009174317121505737,-0.10286115041292443,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.001,ece,1337,low_minus_high,0.1212328918158605,0.009174317121505737,-0.11205857469435476,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.001,ece,1337,random_minus_high,0.12084225808322697,0.009174317121505737,-0.11166794096172124,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.001,ece,2027,low_minus_high,0.10501454353529072,0.009174317121505737,-0.09584022641378498,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.001,ece,2027,random_minus_high,0.10676120248552005,0.009174317121505737,-0.09758688536401432,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.001,nll,1234,low_minus_high,0.5458758482965854,0.6931471824645996,0.1472713341680142,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.001,nll,1234,random_minus_high,0.5452771927033542,0.6931471824645996,0.14786998976124544,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.001,nll,1337,low_minus_high,0.5607732835165952,0.6931471824645996,0.13237389894800444,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.001,nll,1337,random_minus_high,0.5587948092626868,0.6931471824645996,0.13435237320191284,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.001,nll,2027,low_minus_high,0.5269743809732822,0.6931471824645996,0.1661728014913174,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.001,nll,2027,random_minus_high,0.5260980826042114,0.6931471824645996,0.16704909986038818,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.005,accuracy,1234,low_minus_high,0.8211009174311926,0.4908256880733945,0.33027522935779813,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.005,accuracy,1234,random_minus_high,0.8202408256880733,0.4908256880733945,0.32941513761467883,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.005,accuracy,1337,low_minus_high,0.8084862385321101,0.4908256880733945,0.3176605504587156,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.005,accuracy,1337,random_minus_high,0.8075114678899084,0.4908256880733945,0.31668577981651386,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.005,accuracy,2027,low_minus_high,0.8176605504587156,0.4908256880733945,0.32683486238532106,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.005,accuracy,2027,random_minus_high,0.8192660550458715,0.4908256880733945,0.32844036697247697,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.005,ece,1234,low_minus_high,0.1079462270075987,0.009174317121505737,-0.09877190988609297,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.005,ece,1234,random_minus_high,0.11304623230374464,0.009174317121505737,-0.1038719151822389,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.005,ece,1337,low_minus_high,0.11926317199100206,0.009174317121505737,-0.11008885486949632,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.005,ece,1337,random_minus_high,0.12139745629719174,0.009174317121505737,-0.11222313917568601,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.005,ece,2027,low_minus_high,0.10750803656662034,0.009174317121505737,-0.0983337194451146,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.005,ece,2027,random_minus_high,0.10791941383763767,0.009174317121505737,-0.09874509671613194,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.005,nll,1234,low_minus_high,0.5434780599327262,0.6931471824645996,0.14966912253187337,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.005,nll,1234,random_minus_high,0.5423616740203231,0.6931471824645996,0.15078550844427652,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.005,nll,1337,low_minus_high,0.5590172746312727,0.6931471824645996,0.1341299078333269,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.005,nll,1337,random_minus_high,0.5555467525343283,0.6931471824645996,0.13760042993027133,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.005,nll,2027,low_minus_high,0.5272282622412804,0.6931471824645996,0.16591892022331922,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.005,nll,2027,random_minus_high,0.5248251784046035,0.6931471824645996,0.1683220040599961,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.01,accuracy,1234,low_minus_high,0.8211009174311926,0.4908256880733945,0.33027522935779813,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.01,accuracy,1234,random_minus_high,0.8200114678899084,0.4908256880733945,0.3291857798165139,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.01,accuracy,1337,low_minus_high,0.8073394495412844,0.4908256880733945,0.31651376146788995,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.01,accuracy,1337,random_minus_high,0.8073394495412843,0.4908256880733945,0.31651376146788984,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.01,accuracy,2027,low_minus_high,0.8176605504587156,0.4908256880733945,0.32683486238532106,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.01,accuracy,2027,random_minus_high,0.8186926605504586,0.4908256880733945,0.32786697247706414,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.01,ece,1234,low_minus_high,0.10796619740084418,0.009174317121505737,-0.09879188027933844,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.01,ece,1234,random_minus_high,0.11171464931261088,0.009174317121505737,-0.10254033219110514,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,u_statistic,signed,layer_balanced,0.01,ece,1337,low_minus_high,0.12051800795543255,0.009174317121505737,-0.11134369083392681,1,1,positive_means_high_pruning_is_more_harmful
