double_score_sum,endpoint_data_cursor,endpoint_target_tokens,experiment_id,importance_finalized_step,integration_rule,phase,raw_score_sum,step,u_stat_negative_sum,u_stat_positive_sum,u_stat_sum,u_stat_unclipped_sum,clip_factor,data_cursor,double_half_microbatch_count,double_sampling_active,elapsed_seconds,gradient_norm,learning_rate,loss,max_memory_gib,target_tokens,tokens_per_second,tokens_seen
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,77.0,trapezoid,,2.8245665508977013e-05,78.0,-5.810587442144164e-06,3.277632647277415e-05,2.6965742895247377e-05,2.6965742895247377e-05,1.0,79872.0,,False,20.81413818799956,0.40398970246315,0.0005706353753424331,6.4525785110890865,54.13804626464844,2097152.0,100756.12937023344,163577856.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,78.0,trapezoid,,5.305502373589149e-05,79.0,-4.4355687243047455e-06,5.63261764412841e-05,5.189061054214003e-05,5.189061054214003e-05,1.0,80896.0,,False,21.680630627999562,0.3832118809223175,0.000569828075681258,6.43541719019413,54.13804626464844,2097152.0,96729.2896587437,165675008.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,79.0,trapezoid,,2.7675126364144417e-05,80.0,-9.662854755670448e-06,3.604398568443634e-05,2.638113269352524e-05,2.638113269352524e-05,1.0,81920.0,,False,21.269899359998817,0.47006556391716003,0.0005690104157858773,6.396169800311327,54.13804626464844,2097152.0,98597.1754969374,167772160.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,80.0,trapezoid,,4.7830789955932707e-05,81.0,-7.482996749336884e-06,5.39792184720278e-05,4.649622177617038e-05,4.649622177617038e-05,1.0,82944.0,,False,20.71518402000038,0.4057597815990448,0.000568182427050904,6.420780040323734,54.13804626464844,2097152.0,101237.4303783743,169869312.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,81.0,trapezoid,,5.171392871245199e-05,82.0,-1.7677771684287448e-06,5.2260655001416106e-05,5.049287888699201e-05,5.049287888699201e-05,1.0,83968.0,,False,21.56469816599929,0.37899619340896606,0.0005673441412675339,6.355892416089773,54.13804626464844,2097152.0,97249.3092115959,171966464.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,82.0,trapezoid,,2.6407131814854597e-05,83.0,-1.817275724781426e-06,2.7053681810069313e-05,2.5236404811999338e-05,2.5236404811999338e-05,1.0,84992.0,,False,20.963935065999976,0.39106735587120056,0.0005664955906223254,6.329500660300255,54.13804626464844,2097152.0,100036.18086955594,174063616.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,83.0,trapezoid,,3.9602953867835106e-05,84.0,-4.345839321123236e-06,4.27282948756531e-05,3.838246210749745e-05,3.838246210749745e-05,1.0,86016.0,,False,21.20028401900163,0.4017050564289093,0.0005656368076959628,6.3381283059716225,54.13804626464844,2097152.0,98920.93889498561,176160768.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,84.0,trapezoid,,9.91709205452418e-06,85.0,-1.2528292528959754e-05,2.114426149673991e-05,8.61596852044658e-06,8.61596852044658e-06,1.0,87040.0,,False,20.82950083600008,0.4806854724884033,0.0005647678254620065,6.328238349407911,54.13804626464844,2097152.0,100681.81741424387,178257920.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,85.0,trapezoid,,4.40340499860848e-05,86.0,-4.448151832193298e-06,4.729665495324664e-05,4.284851086294901e-05,4.284851086294901e-05,1.0,88064.0,,False,21.588655679001022,0.40437057614326477,0.0005638886772856256,6.311936154961586,54.13804626464844,2097152.0,97141.38903238287,180355072.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,86.0,trapezoid,,3.535095479008203e-05,87.0,-2.2770198261805926e-06,3.647442427247641e-05,3.419741136934714e-05,3.419741136934714e-05,1.0,89088.0,,False,20.998463489000642,0.3359837830066681,0.0005629993969223178,6.268757916986942,54.13804626464844,2097152.0,99871.68828321769,182452224.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,87.0,trapezoid,,2.6870795967526284e-05,88.0,-2.8764561827219863e-06,2.8525405916940416e-05,2.5648953313281257e-05,2.5648953313281257e-05,1.0,90112.0,,False,20.77962030100025,0.3657595217227936,0.0005621000185166134,6.268080361187458,54.13804626464844,2097152.0,100923.49954532381,184549376.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,88.0,trapezoid,,2.149805647272125e-05,89.0,-3.4792867451474002e-06,2.3829202505736523e-05,2.0349918385092873e-05,2.0349918385092873e-05,1.0,91136.0,,False,21.432634856999357,0.36285915970802307,0.0005611905766007637,6.265150282531977,54.13804626464844,2097152.0,97848.53864176775,186646528.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,89.0,trapezoid,,3.205854682574241e-05,90.0,-1.7661173486896269e-06,3.261874982122756e-05,3.085263571036764e-05,3.085263571036764e-05,1.0,92160.0,,False,21.280978497001342,0.2991498112678528,0.0005602711060934153,6.231808438897133,54.13804626464844,2097152.0,98545.84460463157,188743680.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,90.0,trapezoid,,1.7987319308625238e-05,91.0,-3.0689649096107136e-06,1.9798396921521383e-05,1.672943232441937e-05,1.672943232441937e-05,1.0,93184.0,,False,21.089307296999323,0.3060593605041504,0.0005593416422982696,6.25063331797719,54.13804626464844,2097152.0,99441.48332925055,190840832.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,91.0,trapezoid,,1.4608629736488589e-05,92.0,-6.078459739001715e-06,1.9572003561198897e-05,1.3493543080609998e-05,1.3493543080609998e-05,1.0,94208.0,,False,20.432049909000852,0.38910478353500366,0.000558402220902727,6.2275900691747665,54.13804626464844,2097152.0,102640.31310319723,192937984.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,92.0,trapezoid,,2.2748195546184666e-05,93.0,-5.439691046257855e-06,2.689777618672569e-05,2.145808723816615e-05,2.145808723816615e-05,1.0,95232.0,,False,21.51556871699904,0.36771002411842346,0.0005574528779765172,6.226021829992533,54.13804626464844,2097152.0,97471.3718974614,195035136.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,93.0,trapezoid,,1.5405861235834404e-05,94.0,-7.344845060917784e-06,2.165952249607271e-05,1.431467694431622e-05,1.431467694431622e-05,1.0,96256.0,,False,20.573052636000284,0.49298110604286194,0.0005564936499703132,6.21416400000453,54.13804626464844,2097152.0,101936.8412216204,197132288.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,94.0,trapezoid,,3.3205370847472215e-05,95.0,-7.569745233131737e-06,3.934290050377348e-05,3.1773156372556094e-05,3.1773156372556094e-05,1.0,97280.0,,False,21.29460987300081,0.45980608463287354,0.000555524573714333,6.2162434086203575,54.13804626464844,2097152.0,98482.76218757851,199229440.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,95.0,trapezoid,,5.684649596494895e-05,96.0,-2.5243534304262606e-06,5.820229046656772e-05,5.567794161095291e-05,5.567794161095291e-05,1.0,98304.0,,False,20.269760084000154,0.3278244733810425,0.0005545456864169249,6.15453177690506,54.13804626464844,2097152.0,103462.10272391816,201326592.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,96.0,trapezoid,,2.1458930639045234e-05,97.0,-4.7764044911677295e-06,2.504060369322783e-05,2.026419924301432e-05,2.026419924301432e-05,1.0,99328.0,,False,20.123647140000685,0.44650670886039734,0.0005535570256631384,6.138332195580006,54.13804626464844,2097152.0,104213.31607586161,203423744.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,97.0,trapezoid,,3.4258273892384585e-05,98.0,-4.702000635199884e-06,3.78171266147663e-05,3.311512451063033e-05,3.311512451063033e-05,1.0,100352.0,,False,21.10535559800155,0.423657089471817,0.000552558629413282,6.156892146915197,54.13804626464844,2097152.0,99365.86902134819,205520896.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,98.0,trapezoid,,2.29492464137661e-05,99.0,-9.669885320327809e-06,3.122843676548609e-05,2.155855292663533e-05,2.155855292663533e-05,1.0,101376.0,,False,20.83314331099973,0.5361002087593079,0.0005515505360014652,6.138270117342472,54.13804626464844,2097152.0,100664.21416554652,207618048.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,99.0,trapezoid,,4.5298923996899e-05,100.0,-3.070613377274302e-06,4.715609510212715e-05,4.4085484525769464e-05,4.4085484525769464e-05,1.0,102400.0,,False,20.495070844999645,0.40923282504081726,0.0005505327841341264,6.116840835660696,54.13804626464844,2097152.0,102324.70118597613,209715200.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,100.0,trapezoid,,4.9723533240356166e-05,101.0,-1.4122877490892107e-06,4.9889920988463454e-05,4.847763692365781e-05,4.847763692365781e-05,1.0,103424.0,,False,20.748406359,0.32125192880630493,0.0005495054128885474,6.051499489694834,54.13804626464844,2097152.0,101075.32905004639,211812352.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,101.0,trapezoid,,2.8967497883928336e-05,102.0,-1.4815000001144538e-06,2.9343842745197662e-05,2.786234469348179e-05,2.786234469348179e-05,1.0,104448.0,,False,20.666631420999693,0.3002476096153259,0.0005484684617113526,6.071051266044378,54.13804626464844,2097152.0,101475.26983372097,213909504.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,102.0,trapezoid,,1.844008646529477e-05,103.0,-2.5167952331496633e-06,1.9755951142286232e-05,1.7239156043100806e-05,1.7239156043100806e-05,1.0,105472.0,,False,20.166475912999886,0.288161039352417,0.000547421970416994,6.066781636327505,54.13804626464844,2097152.0,103991.99191010444,216006656.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,103.0,trapezoid,,2.2128567321939158e-05,104.0,-1.9638451121519254e-06,2.2916503208982725e-05,2.0952658114921363e-05,2.0952658114921363e-05,1.0,106496.0,,False,19.90239102799933,0.2649533152580261,0.0005463659791862236,6.076141696423292,54.13804626464844,2097152.0,105371.8619561669,218103808.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,104.0,trapezoid,,1.340328788614043e-05,105.0,-1.86439800853777e-06,1.4088789266291854e-05,1.2224392031388279e-05,1.2224392031388279e-05,1.0,107520.0,,False,20.75158697400002,0.2642323672771454,0.0005453005285645494,6.039430487900972,54.13804626464844,2097152.0,101059.83714053068,220200960.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,105.0,trapezoid,,1.6326018839202434e-05,106.0,-1.9135783109187725e-06,1.7048060975756105e-05,1.5134483373559693e-05,1.5134483373559693e-05,1.0,108544.0,,False,20.23858225299955,0.26467135548591614,0.0005442256594606797,6.0214635245501995,54.13804626464844,2097152.0,103621.48760144413,222298112.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,106.0,trapezoid,,2.182529828288803e-05,107.0,-1.0591961939382432e-06,2.162195361301092e-05,2.0562759966535026e-05,2.0562759966535026e-05,1.0,109568.0,,False,19.82288780700037,0.2100663036108017,0.0005431414131449514,6.012867409735918,54.13804626464844,2097152.0,105794.47456991607,224395264.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,107.0,trapezoid,,5.473940055985183e-06,108.0,-4.4191922735901425e-06,8.6661483338097e-06,4.246955724292959e-06,4.246955724292959e-06,1.0,110592.0,,False,20.185011762001523,0.31751537322998047,0.0005420478312477463,6.025343656539917,54.13804626464844,2097152.0,103896.49630761716,226492416.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,108.0,trapezoid,,1.0969536365297659e-05,109.0,-4.361538185424646e-06,1.416885426040954e-05,9.807315714219222e-06,9.807315714219222e-06,1.0,111616.0,,False,20.336192976999882,0.3680739998817444,0.0005409449557578921,5.992612808942795,54.13804626464844,2097152.0,103124.11975888835,228589568.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,109.0,trapezoid,,9.524565963716768e-06,110.0,-1.3147322222798602e-05,2.1428202617163918e-05,8.280883262591372e-06,8.280883262591372e-06,1.0,112640.0,,False,20.23578023400114,0.5416370034217834,0.0005398328290210503,6.010898396372795,54.13804626464844,2097152.0,103635.83591781964,230686720.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,110.0,trapezoid,,-1.9583851283351203e-05,111.0,-4.1628561525820784e-05,2.070742886174301e-05,-2.0921129470399813e-05,-2.0921129470399813e-05,1.0,113664.0,,False,20.32967988600103,0.8999325633049011,0.0005387114937380904,6.062183957546949,54.13804626464844,2097152.0,103157.15799559116,232783872.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,111.0,trapezoid,,8.437266549731967e-05,112.0,-1.805876494293847e-05,0.00010117568169104585,8.311691921410874e-05,8.311691921410874e-05,1.0,114688.0,,False,19.537953517999995,0.8170047998428345,0.0005375809929634507,5.992832995951176,54.14006042480469,2097152.0,107337.34206440447,234881024.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,112.0,trapezoid,,0.00014772277211042018,113.0,-6.5309754955899385e-06,0.00015282921539727656,0.00014629824944234482,0.00014629824944234482,1.0,115712.0,,False,20.303891255000053,0.6219364404678345,0.0005364413701034841,6.051723055541515,54.14006042480469,2097152.0,103288.18124868324,236978176.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,113.0,trapezoid,,0.00012454706708468766,114.0,-3.0231733988985397e-06,0.0001260254605740252,0.00012300229881971603,0.00012300229881971603,1.0,116736.0,,False,20.805205717999343,0.4798608720302582,0.000535292668914793,5.9876610934734344,54.14006042480469,2097152.0,100799.38782752228,239075328.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,114.0,trapezoid,,4.815474799746422e-05,115.0,-6.683245010844462e-06,5.3490859741350816e-05,4.68076147895069e-05,4.68076147895069e-05,1.0,117760.0,,False,20.539460434998546,0.5890436172485352,0.0005341349335025479,5.986281968653202,54.14006042480469,2097152.0,102103.55849594393,241172480.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,115.0,trapezoid,,0.00010243170751478292,116.0,-1.2212527556231065e-06,0.00010243277281143937,0.00010121152514819265,0.00010121152514819265,1.0,118784.0,,False,19.529775426000924,0.38346946239471436,0.0005329682083187949,5.923875272274017,54.14006042480469,2097152.0,107382.28956836653,243269632.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,116.0,trapezoid,,4.451683507144394e-05,117.0,-4.095899631170741e-06,4.753629781980434e-05,4.3440399021314746e-05,4.3440399021314746e-05,1.0,119808.0,,False,19.863296573999833,0.42244040966033936,0.0005317925381607485,5.974516779184341,54.14006042480469,2097152.0,105579.2522750266,245366784.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,117.0,trapezoid,,5.5523454872918876e-05,118.0,-2.54281718074594e-06,5.685751080285184e-05,5.431469683135626e-05,5.431469683135626e-05,1.0,120832.0,,False,20.449849348000498,0.3799973428249359,0.0005306079681690714,5.8959733210504055,54.14006042480469,2097152.0,102550.9755261376,247463936.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,118.0,trapezoid,,4.9701756076256376e-05,119.0,-1.3731064586867438e-06,4.990598719983863e-05,4.8532889520346706e-05,4.8532889520346706e-05,1.0,121856.0,,False,20.267622437000682,0.3130013644695282,0.0005294145438261415,5.917060595005751,54.14006042480469,2097152.0,103473.01497838384,249561088.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,119.0,trapezoid,,3.0266356363238545e-05,120.0,-1.5633415747597947e-06,3.0796587860426605e-05,2.923324674825728e-05,2.923324674825728e-05,1.0,122880.0,,False,19.690151910001077,0.34576258063316345,0.0005282123109543059,5.893133956938982,54.14006042480469,2097152.0,106507.6597471454,251658240.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,120.0,trapezoid,,3.8880903037316616e-05,121.0,-1.058864393059045e-06,3.874304117677807e-05,3.768417539103813e-05,3.768417539103813e-05,1.0,123904.0,,False,20.241967478999868,0.2931753993034363,0.0005270013157141212,5.886971764266491,54.14006042480469,2097152.0,103604.158151904,253755392.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,121.0,trapezoid,,2.939945469124152e-05,122.0,-1.2059923933517396e-06,2.9570044578295512e-05,2.8364053513435777e-05,2.8364053513435777e-05,1.0,124928.0,,False,20.30504182200093,0.3035910129547119,0.0005257816046025808,5.842697598040104,54.14006042480469,2097152.0,103282.32851644229,255852544.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,122.0,trapezoid,,2.870998636283692e-05,123.0,-1.2718447655057658e-06,2.879568968694457e-05,2.7523844908242112e-05,2.7523844908242112e-05,1.0,125952.0,,False,20.05520021400116,0.24715974926948547,0.0005245532244513303,5.853566806763411,54.14006042480469,2097152.0,104568.9884729205,257949696.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,123.0,trapezoid,,2.058010771702548e-05,124.0,-9.6666150851694e-07,2.0514106992282344e-05,1.9547445625517357e-05,1.9547445625517357e-05,1.0,126976.0,,False,20.554719928999475,0.2554575502872467,0.0005233162224248688,5.870550710707903,54.14006042480469,2097152.0,102027.7584537286,260046848.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,124.0,trapezoid,,2.0985141367625346e-05,125.0,-7.257001956360951e-07,2.0631511719222673e-05,1.9905811902254378e-05,1.9905811902254378e-05,1.0,128000.0,,False,21.349292562999835,0.22320331633090973,0.0005220706460187383,5.8549652844667435,54.14006042480469,2097152.0,98230.51484312624,262144000.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,125.0,trapezoid,,1.4759415906121648e-05,126.0,-1.0118215909119292e-06,1.4702820023781635e-05,1.3690998659922349e-05,1.3690998659922349e-05,1.0,129024.0,,False,20.375980078000794,0.2370254099369049,0.0005208165430577002,5.820035055279732,54.14006042480469,2097152.0,102922.75473238311,264241152.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,126.0,trapezoid,,1.5811724991998742e-05,127.0,-1.6099515842897365e-06,1.614571167661387e-05,1.4535761317925134e-05,1.4535761317925134e-05,1.0,130048.0,,False,20.479633989998547,0.26295188069343567,0.0005195539616938983,5.823472753167152,54.14006042480469,2097152.0,102401.83008271374,266338304.0
,131072.0,2097152.0,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,128.0,trapezoid,trapezoid_endpoint,2.5901851584768897e-06,128.0,-1.1567310523151117e-05,1.2982441260436968e-05,1.4151309913955183e-06,1.4151309913955183e-06,,,,,,,,,,,,
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,,trapezoid,,,129.0,,,,,1.0,132096.0,,False,15.692596822000269,0.5000221729278564,0.0005170035579923899,5.817666091024876,54.14006042480469,2097152.0,133639.57691565066,270532608.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,129.0,trapezoid,,-6.946139825209433e-07,130.0,-1.4874912799899692e-05,1.3047398370504525e-05,-1.8275140816806888e-06,-1.8275140816806888e-06,1.0,133120.0,,False,18.814804407000338,0.606870174407959,0.0005157158335791841,5.818198390305042,54.14006042480469,2097152.0,111462.86480765765,272629760.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,130.0,trapezoid,,6.957808843875701e-05,131.0,-1.8777670383026204e-06,7.031205717718259e-05,6.843429190757366e-05,6.843429190757366e-05,1.0,134144.0,,False,20.882002909998846,0.3362654149532318,0.0005144198266084568,5.786588631570339,54.14006042480469,2097152.0,100428.68057430588,274726912.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,131.0,trapezoid,,3.407002273874554e-05,132.0,-4.55291351045186e-06,3.7525955358233554e-05,3.297304287657593e-05,3.297304287657593e-05,1.0,135168.0,,False,20.94929995699931,0.5212585926055908,0.0005131155868412855,5.79424013197422,54.14006042480469,2097152.0,100106.0658019423,276824064.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,132.0,trapezoid,,1.1043496175224031e-05,133.0,-1.3183179734022749e-05,2.2971208328826515e-05,9.788029344768852e-06,9.788029344768852e-06,1.0,136192.0,,False,20.974741879999783,0.6077526807785034,0.0005118031643548513,5.810963544994593,54.14006042480469,2097152.0,99984.63923886065,278921216.0
