task,route,seed,mask_seed,mask_id,estimator,score_type,balance,mode,fraction,metric,value
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.2,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.2,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.2,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.3,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.3,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,high,0.3,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.0,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.0,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.0,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.001,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.001,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.001,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.005,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.005,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.005,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.01,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.01,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.01,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.02,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.02,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.02,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.05,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.05,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.05,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.1,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.1,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.1,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.2,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.2,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.2,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.3,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.3,nll,0.5121985195426766
sst2,pretrained,1234,1234,0,u_statistic,signed,global,low,0.3,ece,0.10460154640201647
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.0,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.0,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.0,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.001,accuracy,0.8291284403669725
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.001,nll,0.5119002901632851
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.001,ece,0.10486706381255484
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.005,accuracy,0.8314220183486238
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.005,nll,0.511147528886795
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.005,ece,0.09961995108143418
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.01,accuracy,0.8314220183486238
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.01,nll,0.5093310108972252
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.01,ece,0.09924823305735264
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.02,accuracy,0.8337155963302753
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.02,nll,0.5025747492225892
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.02,ece,0.09551463546553673
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.05,accuracy,0.8337155963302753
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.05,nll,0.4966672177708477
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.05,ece,0.09272342000105877
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.1,accuracy,0.8337155963302753
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.1,nll,0.48972273118999027
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.1,ece,0.08906875349536003
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.2,accuracy,0.8188073394495413
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.2,nll,0.47573393063807706
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.2,ece,0.09515161937361416
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.3,accuracy,0.8188073394495413
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.3,nll,0.4708967558834531
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,low,0.3,ece,0.08396806539246021
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.0,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.0,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.0,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.001,accuracy,0.8337155963302753
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.001,nll,0.5181936810322858
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.001,ece,0.10331328406412454
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.005,accuracy,0.8256880733944955
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.005,nll,0.5117047084580868
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.005,ece,0.10226175926189801
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.01,accuracy,0.8222477064220184
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.01,nll,0.5106932958331677
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.01,ece,0.10535785868571601
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.02,accuracy,0.8222477064220184
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.02,nll,0.5106932958331677
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.02,ece,0.10535785868571601
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.05,accuracy,0.8222477064220184
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.05,nll,0.5106932958331677
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.05,ece,0.10535785868571601
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.1,accuracy,0.8222477064220184
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.1,nll,0.5106932958331677
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.1,ece,0.10535785868571601
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.2,accuracy,0.8222477064220184
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.2,nll,0.5106932958331677
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.2,ece,0.10535785868571601
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.3,accuracy,0.823394495412844
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.3,nll,0.5106172132382699
sst2,pretrained,1234,1234,0,u_statistic,signed,global,negative,0.3,ece,0.10417142906024257
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.0,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.0,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.0,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.001,accuracy,0.8325688073394495
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.001,nll,0.5212211794809464
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.001,ece,0.1008251412386133
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.005,accuracy,0.8291284403669725
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.005,nll,0.518480744110335
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.005,ece,0.10221699910368248
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.01,accuracy,0.8337155963302753
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.01,nll,0.5183214575325678
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.01,ece,0.09875843962598363
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.02,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.02,nll,0.5099435568949499
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.02,ece,0.10282604151393993
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.05,accuracy,0.8291284403669725
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.05,nll,0.4960843630886953
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.05,ece,0.09584125833923818
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.1,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.1,nll,0.4848279936597982
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.1,ece,0.09392641236504251
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.2,accuracy,0.8245412844036697
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.2,nll,0.4716576750672192
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.2,ece,0.09235519999728514
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.3,accuracy,0.819954128440367
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.3,nll,0.4604506987497347
sst2,pretrained,1234,1234,0,u_statistic,signed,layer_balanced,negative,0.3,ece,0.08299327128109041
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.0,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.0,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.0,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.001,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.001,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.001,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.005,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.005,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.005,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.01,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.01,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.01,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.02,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.02,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.02,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.05,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.05,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.05,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.1,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.1,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.1,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.2,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.2,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.2,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.3,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.3,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,raw,positive,global,high,0.3,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.0,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.0,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.0,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.001,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.001,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.001,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.005,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.005,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.005,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.01,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.01,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.01,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.02,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.02,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.02,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.05,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.05,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.05,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.1,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.1,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.1,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.2,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.2,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.2,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.3,accuracy,0.4908256880733945
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.3,nll,0.6931471824645996
sst2,pretrained,1234,1234,0,raw,positive,layer_balanced,high,0.3,ece,0.009174317121505737
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.0,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.0,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.0,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.001,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.001,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.001,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.005,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.005,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.005,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.01,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.01,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.01,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.02,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.02,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.02,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.05,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.05,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.05,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.1,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.1,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.1,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.2,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.2,nll,0.5121670800064682
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.2,ece,0.10538461393936016
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.3,accuracy,0.8279816513761468
sst2,pretrained,1234,1234,0,raw,positive,global,low,0.3,nll,0.5121670800064682
