state_id,phase,rule,scope,group_count,absolute_bias,relative_l1_bias,mean_estimate_mse,spearman,topk_overlap,dominance_fraction,nonzero_reference_fraction,nonzero_spearman,relative_error_p50,relative_error_p90,relative_error_p95,relative_error_p99
step-000016,middle,left,module,9,0.00012672809721041582,0.027391718990370517,3.457825039227947e-08,0.9833333333333333,1.0,0.8477365178699389,1.0,0.9833333333333333,0.16708132039547088,1.6831789328847637,2.5490235034304374,3.2416991598669775
step-000016,middle,trapezoid,parameter,14067712,2.5035555753966333e-12,0.0004693866834228127,3.536333034181555e-22,0.9999456144494868,0.9997327214360252,0.00043894160694012607,0.5450158490591789,0.9999989486218792,0.00016764978440651725,0.0012179790401591383,0.002648245326164744,0.013572673392515536
step-000016,middle,trapezoid,layer,9,1.0011974431097956e-06,0.00021640440927639021,2.2738819782470332e-12,1.0,1.0,0.8671571742835934,1.0,1.0,0.00040921676322735974,0.0019958913569731685,0.0020056377433377843,0.0020134348524294765
step-000016,middle,trapezoid,module,9,6.903800355040935e-07,0.00014922259818745133,1.8220414706903743e-12,1.0,1.0,0.8671571742835933,1.0,1.0,0.0005432846827688119,0.0010577502466577343,0.0012056377849609826,0.0013239478156035814
step-000016,middle,simpson,parameter,14067712,1.3964690916697773e-15,2.618212281297161e-07,5.95093157012804e-28,0.9999963933871301,1.0,0.00043885569998287785,0.5450158490591789,0.9999999999997988,2.030765762846161e-07,5.6194097672619e-07,8.374035361283737e-07,4.3677869740639835e-06
step-000016,middle,simpson,layer,9,2.0029268588374455e-10,4.32923802086658e-08,1.9986075610721516e-19,1.0,1.0,0.8671208301825659,1.0,1.0,8.08724300908539e-08,3.186544977656976e-07,3.293430272342591e-07,3.378938508091084e-07
step-000016,middle,simpson,module,9,1.7853668237278845e-10,3.858991605396339e-08,1.9883934798076844e-19,1.0,1.0,0.8671208301825659,1.0,1.0,3.598754085947473e-08,1.1003764149364956e-06,2.0484315679054897e-06,2.8068756902806867e-06
step-000016,middle,gauss_legendre,parameter,14067712,0.0,0.0,0.0,1.0,1.0,0.0004388557159783769,0.5450158490591789,1.0,0.0,0.0,0.0,0.0
step-000016,middle,gauss_legendre,layer,9,0.0,0.0,0.0,1.0,1.0,0.867120822685615,1.0,1.0,0.0,0.0,0.0,0.0
step-000016,middle,gauss_legendre,module,9,0.0,0.0,0.0,1.0,1.0,0.867120822685615,1.0,1.0,0.0,0.0,0.0,0.0
step-000018,middle,left,parameter,14067712,1.333738384812309e-10,0.030875056608642454,1.810186676778754e-18,0.9963346992600943,0.9802967360737916,0.0004638448964793893,0.5448698409521037,0.9978222535788644,0.016608074683624484,0.07364754980590726,0.14429583816807687,0.6619439697260208
step-000018,middle,left,layer,9,9.706061261790489e-05,0.02513685273909876,1.1415556221251757e-08,0.9833333333333333,1.0,0.8328896217489272,1.0,0.9833333333333333,0.15562991029940915,0.2979598349442353,0.3323768558935351,0.359910472652975
step-000018,middle,left,module,9,9.706061261790517e-05,0.025136852739098835,1.9229533335559594e-08,0.9833333333333333,1.0,0.8328896217489271,1.0,0.9833333333333333,0.13567781302439585,0.30504374862454836,0.33839707679750497,0.36507973933587035
step-000018,middle,trapezoid,parameter,14067712,1.827043599065385e-12,0.00042294707260404714,2.129186582915407e-22,0.9999515992377441,0.999744094991939,0.00047107226694627553,0.5448698409521037,0.9999990515847331,0.00012538267369668224,0.0009286165344153214,0.00223167113592379,0.011538677744554424
step-000018,middle,trapezoid,layer,9,7.258081184886436e-07,0.0001879704990438705,1.045265090484879e-12,1.0,1.0,0.8502447955094745,1.0,1.0,0.0005185423127028428,0.0012823548895726782,0.0013025017936589161,0.0013186193169279065
step-000018,middle,trapezoid,module,9,6.394482914806325e-07,0.00016560494626686317,9.413914899906771e-13,1.0,1.0,0.8502447955094747,1.0,1.0,0.0007857609339028395,0.001308146591340576,0.0016222987282544362,0.001873620437785525
step-000018,middle,simpson,parameter,14067712,1.1266480436571099e-15,2.6081068462931526e-07,4.947856692835897e-28,0.9999953177344356,1.0,0.0004710262681314682,0.5448698409521037,0.9999999999998176,2.0146802699893634e-07,5.555691872833305e-07,8.209917659994611e-07,4.33406374909719e-06
step-000018,middle,simpson,layer,9,1.427350330004133e-10,3.696565896782651e-08,8.528631488002552e-20,1.0,1.0,0.8501666362447238,1.0,1.0,7.589599005243172e-08,1.9791729920497148e-07,2.467290386077054e-07,2.8577843012989264e-07
step-000018,middle,simpson,module,9,1.4243559971288292e-10,3.68881114410716e-08,8.73718422169627e-20,1.0,1.0,0.8501666362447237,1.0,1.0,7.589599005243172e-08,2.288372989328146e-07,2.4440863307379607e-07,2.568657003865813e-07
step-000018,middle,gauss_legendre,parameter,14067712,0.0,0.0,0.0,0.9999999999999999,1.0,0.0004710260743706039,0.5448698409521037,0.9999999999999998,0.0,0.0,0.0,0.0
step-000018,middle,gauss_legendre,layer,9,0.0,0.0,0.0,1.0,1.0,0.8501666257466591,1.0,1.0,0.0,0.0,0.0,0.0
step-000018,middle,gauss_legendre,module,9,0.0,0.0,0.0,1.0,1.0,0.8501666257466592,1.0,1.0,0.0,0.0,0.0,0.0
step-000020,middle,left,parameter,14067712,5.485665425311856e-11,0.017520137486191047,2.4470394325990727e-19,0.9973799309871377,0.9884714793868516,0.0003128635673888892,0.5449427028361116,0.9991296118165787,0.00945077643621249,0.0450206019829942,0.11083494940385247,0.5534402698803089
step-000020,middle,left,layer,9,4.1493132029842196e-05,0.01676934448694168,2.139651013016171e-09,1.0,1.0,0.9271368299694932,1.0,1.0,0.1801571696419398,0.3976679794552147,0.42833582814795557,0.4528701071021483
step-000020,middle,left,module,9,4.149313202984219e-05,0.016769344486941676,3.514588100486484e-09,1.0,1.0,0.9271368299694933,1.0,1.0,0.14572175994056394,0.3459781186852455,0.3740532705818325,0.39651339209910225
step-000020,middle,trapezoid,parameter,14067712,4.963405630462076e-13,0.00015852142320635013,1.4142608820709718e-23,0.9999709709245868,0.9999075898582002,0.00031132570528536607,0.5449427028361116,0.9999998512730455,5.044889468798522e-05,0.0003852898869103973,0.0009783838044660638,0.005426688163363201
step-000020,middle,trapezoid,layer,9,1.9653112301235932e-07,7.94275568744599e-05,8.36585145616345e-14,1.0,1.0,0.9145436764473923,1.0,1.0,0.00029745759163261274,0.0010593329546947985,0.0012706149115809919,0.0014396404770899468
step-000020,middle,trapezoid,module,9,1.8368228020981946e-07,7.423472951547946e-05,7.468702988254929e-14,1.0,1.0,0.9145436764473923,1.0,1.0,0.00047610498361561683,0.0014448895223593793,0.001958829792092404,0.0023699820078788244
step-000020,middle,simpson,parameter,14067712,7.984586952003991e-16,2.550120182759858e-07,1.481296031627039e-28,0.9999949293585177,1.0,0.00031133104430164474,0.5449427028361116,0.9999999999998115,2.0302478506273567e-07,5.58760570712377e-07,8.285007756451449e-07,4.3009137481775645e-06
step-000020,middle,simpson,layer,9,1.030209991238521e-10,4.163567653688549e-08,5.823881478568201e-20,1.0,1.0,0.9145807361613325,1.0,1.0,5.51138204945492e-08,4.4710825570980906e-07,4.918400866975469e-07,5.276255514877373e-07
step-000020,middle,simpson,module,9,9.949757827177584e-11,4.021169490063674e-08,5.833332868294392e-20,1.0,1.0,0.9145807361613328,1.0,1.0,4.8283435181733585e-08,2.401446599357154e-07,2.7564381341429304e-07,3.040431361971552e-07
step-000020,middle,gauss_legendre,parameter,14067712,0.0,0.0,0.0,1.0,1.0,0.00031133105601916574,0.5449427028361116,1.0,0.0,0.0,0.0,0.0
step-000020,middle,gauss_legendre,layer,9,0.0,0.0,0.0,1.0,1.0,0.914580727970485,1.0,1.0,0.0,0.0,0.0,0.0
step-000020,middle,gauss_legendre,module,9,0.0,0.0,0.0,1.0,1.0,0.914580727970485,1.0,1.0,0.0,0.0,0.0,0.0
step-000022,late,left,parameter,14067712,2.914027758846538e-11,0.01250206306586567,7.667818179816607e-20,0.9987112593413908,0.9914954235654392,0.00045079908192834593,0.5450881422650677,0.999546111197911,0.0073690732373730555,0.031235544993496497,0.06548462193783709,0.2994896148863762
step-000022,late,left,layer,9,1.9811120969118583e-05,0.011231530440348608,4.963706797305613e-10,1.0,1.0,0.8701677885092658,1.0,1.0,0.10697413865583909,0.1585838361592347,0.16664280947589008,0.17308998812921442
step-000022,late,left,module,9,1.9811120969118644e-05,0.01122480830490527,8.500096222800236e-10,0.9333333333333332,1.0,0.8697719925577516,1.0,0.9333333333333332,0.09027383027584968,0.22318720070637488,0.26201050660169756,0.29306915131795575
step-000022,late,trapezoid,parameter,14067712,1.6876079542992952e-13,7.240350065662314e-05,1.676335602967271e-24,0.9999874990235054,0.9999502406928771,0.0004508739497280797,0.5450881422650677,0.9999999742096497,2.891013180648926e-05,0.00016909283120233512,0.00039065530791019095,0.0020258916735399353
step-000022,late,trapezoid,layer,9,7.889991976152118e-08,4.473077782544146e-05,1.2970595908031908e-14,1.0,1.0,0.8777976649313716,1.0,1.0,0.00023772277821413481,0.0004813525581779188,0.0006170265268461709,0.0007255657017807727
step-000022,late,trapezoid,module,9,7.88999197615272e-08,4.470400619813842e-05,1.6428100553939867e-14,1.0,1.0,0.8772717818916975,1.0,1.0,0.00019365623458095422,0.0008500003821660701,0.0012498584036651254,0.0015697448208643703
step-000022,late,simpson,parameter,14067712,5.726746455135483e-16,2.4569479520904233e-07,1.0047825308263484e-28,0.999994933143518,1.0,0.0004508754972048872,0.5450881422650677,0.999999999999839,2.0066750037324154e-07,5.611573335783275e-07,8.262674443870596e-07,4.064911006044687e-06
step-000022,late,simpson,layer,9,6.93353728531766e-11,3.930834363220895e-08,3.178293455891854e-20,1.0,1.0,0.87777558456177,1.0,1.0,4.876848951190898e-08,7.964715748689328e-08,1.1193563058430753e-07,1.37766409062239e-07
step-000022,late,simpson,module,9,6.635972953021403e-11,3.7598843816213995e-08,3.174410372172164e-20,1.0,1.0,0.877250230878036,1.0,1.0,3.83019440430607e-08,1.0383135277852408e-07,1.9148836583336234e-07,2.616139762772331e-07
step-000022,late,gauss_legendre,parameter,14067712,0.0,0.0,0.0,1.0,1.0,0.0004508754291683348,0.5450881422650677,1.0,0.0,0.0,0.0,0.0
step-000022,late,gauss_legendre,layer,9,0.0,0.0,0.0,1.0,1.0,0.8777755839448809,1.0,1.0,0.0,0.0,0.0,0.0
step-000022,late,gauss_legendre,module,9,0.0,0.0,0.0,1.0,1.0,0.8772502302190016,1.0,1.0,0.0,0.0,0.0,0.0
step-000024,late,left,parameter,14067712,1.9025260150908726e-11,0.011453834621455961,2.8870196663675345e-20,0.9989061849158687,0.9927863221616581,0.00022693311443836044,0.5447457269526131,0.9995931107729846,0.006034827645104509,0.029700177723278598,0.056087254649964016,0.23585371569163863
step-000024,late,left,layer,9,1.4167515579569493e-05,0.011989620921592642,2.5301360773109434e-10,1.0,1.0,0.938894613923575,1.0,1.0,0.2770261566924945,0.7201201628830805,1.2635963838618014,1.698377360644779
step-000024,late,left,module,9,1.4167515579569511e-05,0.011840198068427921,4.301005972640369e-10,0.9833333333333333,1.0,0.9269835197100726,1.0,0.9833333333333333,0.18908013068416085,0.5304384728632529,0.6618833704817827,0.7670392885766069
step-000024,late,trapezoid,parameter,14067712,8.62703968699065e-14,5.193762664149873e-05,4.0827327840869574e-25,0.9999876037956948,0.9999701444157262,0.00022634342414162563,0.5447457269526131,0.9999999863225236,1.8834246972114068e-05,0.00012294646390968237,0.00028055230970977366,0.0014312678079480396
step-000024,late,trapezoid,layer,9,2.7055091925558224e-08,2.2896060665291464e-05,1.985603743178807e-15,1.0,1.0,0.9422207973882931,1.0,1.0,7.110626664123136e-05,0.001538551162083988,0.0024442324140246685,0.003168777415577215
step-000024,late,trapezoid,module,9,2.2984965110414436e-08,1.920919288740119e-05,1.7704713971599034e-15,1.0,1.0,0.9304922812892547,1.0,1.0,0.00013119195658317358,0.00047628469296905507,0.00048487842431508334,0.000491753409391906
step-000024,late,simpson,parameter,14067712,3.7624065205516524e-16,2.2650929197952558e-07,4.258460782824531e-29,0.9999950218716283,1.0,0.000226344380587879,0.5447457269526131,0.9999999999998472,1.9816923008199268e-07,5.211811985163263e-07,6.987278246637188e-07,3.0092272689147043e-06
step-000024,late,simpson,layer,9,4.4194950359873746e-11,3.740110243659192e-08,1.2421910380711557e-20,1.0,1.0,0.9422304354511908,1.0,1.0,1.1805635470000531e-07,5.44751665412823e-07,6.595516139620358e-07,7.513915728014063e-07
